date,product,category,region,price,quantity,total
2026-04-02,Keyboard Mech,Audio,Central,100.56,3,301.67
2026-05-24,Mouse Pro,Electronics,East,91.11,4,364.45
2026-03-31,Mouse Pro,Accessories,West,72.79,2,145.58
2026-03-04,Gaming Console,Electronics,East,485.06,2,970.12
2026-04-06,Keyboard Mech,Electronics,West,127.74,2,255.48
2026-02-16,Smart Watch,Audio,North,245.23,5,1226.17
2026-05-22,Monitor Ultra,Electronics,West,381.86,2,763.71
2026-02-26,Monitor Ultra,Computers,South,415.37,1,415.37
2026-06-16,Smart Watch,Computers,North,256.09,2,512.18
2026-05-15,Tablet Air,Accessories,East,553.64,1,553.64
2026-01-22,Monitor Ultra,Gaming,South,333.32,2,666.64
2026-04-22,Smart Watch,Computers,North,338.84,3,1016.52
2026-04-11,Smart Watch,Electronics,Central,242.15,1,242.15
2026-05-03,Wireless Earbuds,Electronics,South,152.43,1,152.43
2026-05-14,Wireless Earbuds,Accessories,West,172.5,4,690.02
2026-04-22,Smartphone X,Computers,East,934.22,1,934.22
2026-02-03,Smart Watch,Computers,North,320.84,3,962.52
2026-03-10,Smart Watch,Audio,North,277.73,5,1388.67
2026-05-28,Wireless Earbuds,Audio,North,125.1,2,250.2
2026-05-08,Smartphone X,Accessories,North,727.99,1,727.99
2026-06-11,Smart Watch,Gaming,West,332.43,1,332.43
2026-06-11,Monitor Ultra,Computers,West,390.19,5,1950.97
2026-04-12,Smartphone X,Computers,North,934.61,1,934.61
2026-04-10,Gaming Console,Gaming,South,460.87,2,921.74
2026-01-15,Smartphone X,Electronics,North,958.91,3,2876.73
2026-03-01,Gaming Console,Computers,East,411.24,4,1644.97
2026-04-18,Laptop Pro,Computers,East,1406.7,1,1406.7
2026-07-06,Laptop Pro,Accessories,North,1200.06,3,3600.17
2026-06-02,Gaming Console,Computers,Central,413.05,4,1652.2
2026-02-23,Laptop Pro,Audio,Central,1097.48,3,3292.44
2026-03-22,External SSD,Audio,North,209.75,4,839.01
2026-03-28,Laptop Pro,Accessories,West,1087.21,2,2174.42
2026-05-08,Gaming Console,Audio,East,366.92,3,1100.75
2026-06-22,Monitor Ultra,Audio,South,404.81,4,1619.26
2026-03-31,External SSD,Audio,Central,224.93,5,1124.65
2026-02-12,Gaming Console,Electronics,East,534.82,4,2139.27
2026-05-19,Monitor Ultra,Computers,North,352.84,4,1411.37
2026-07-02,Keyboard Mech,Electronics,Central,128.21,5,641.07
2026-03-12,Mouse Pro,Computers,West,72.36,5,361.79
2026-05-13,Wireless Earbuds,Computers,East,129.25,5,646.24
2026-03-24,Laptop Pro,Electronics,East,1180.97,5,5904.84
2026-04-25,Wireless Earbuds,Gaming,South,137.22,2,274.44
2026-03-12,Monitor Ultra,Audio,North,327.72,3,983.15
2026-03-01,External SSD,Electronics,East,226.29,5,1131.46
2026-03-27,Mouse Pro,Accessories,Central,69.77,5,348.84
2026-03-07,Laptop Pro,Accessories,South,1124.19,3,3372.57
2026-07-04,Tablet Air,Audio,West,588.46,1,588.46
2026-04-08,Tablet Air,Electronics,North,501.05,3,1503.15
2026-05-22,Tablet Air,Accessories,East,423.79,2,847.57
2026-03-19,Keyboard Mech,Computers,North,110.28,4,441.12
2026-02-16,Mouse Pro,Gaming,East,84.86,3,254.59
2026-05-08,Gaming Console,Computers,South,537.31,4,2149.24
2026-04-01,Smartphone X,Electronics,South,680.78,1,680.78
2026-02-08,Monitor Ultra,Gaming,West,397.26,4,1589.05
2026-06-30,Tablet Air,Electronics,Central,576.33,3,1728.99
2026-03-25,External SSD,Computers,East,162.01,4,648.02
2026-06-18,Mouse Pro,Electronics,Central,94.23,1,94.23
2026-03-06,Smartphone X,Accessories,Central,799.94,4,3199.77
2026-07-10,Mouse Pro,Gaming,North,70.29,3,210.86
2026-03-28,Smart Watch,Gaming,South,358.05,1,358.05
2026-04-17,External SSD,Computers,Central,200.95,2,401.89
2026-03-03,Laptop Pro,Accessories,South,1106.7,4,4426.8
2026-04-16,Smartphone X,Gaming,North,937.56,2,1875.11
2026-05-27,External SSD,Electronics,East,187.15,3,561.45
2026-07-09,Tablet Air,Accessories,South,513.0,5,2564.99
2026-02-17,Smart Watch,Computers,West,247.86,3,743.58
2026-03-01,Tablet Air,Gaming,South,500.15,5,2500.74
2026-06-28,Smartphone X,Accessories,West,912.83,1,912.83
2026-05-04,Smartphone X,Gaming,East,891.34,3,2674.01
2026-01-22,Wireless Earbuds,Audio,South,129.11,2,258.22
2026-06-09,Gaming Console,Electronics,West,427.68,1,427.68
2026-03-01,Laptop Pro,Accessories,South,1299.33,4,5197.32
2026-05-09,Mouse Pro,Electronics,West,66.04,4,264.18
2026-05-09,Monitor Ultra,Computers,East,411.0,5,2055.01
2026-07-08,Monitor Ultra,Accessories,West,410.32,4,1641.27
2026-01-28,Laptop Pro,Gaming,North,978.06,2,1956.12
2026-05-26,Tablet Air,Computers,South,445.02,2,890.05
2026-03-30,Keyboard Mech,Computers,North,128.77,2,257.55
2026-03-26,Smartphone X,Accessories,West,665.01,4,2660.04
2026-02-10,Smartphone X,Audio,East,739.04,4,2956.14
2026-05-27,Tablet Air,Computers,West,569.86,5,2849.32
2026-05-26,Smartphone X,Audio,Central,920.54,5,4602.7
2026-04-08,Mouse Pro,Gaming,Central,91.03,5,455.17
2026-02-17,Wireless Earbuds,Accessories,North,140.57,2,281.14
2026-01-21,Keyboard Mech,Gaming,West,141.22,5,706.09
2026-06-16,Gaming Console,Audio,South,403.62,2,807.24
2026-04-09,Mouse Pro,Computers,Central,92.97,4,371.9
2026-07-07,External SSD,Computers,Central,187.57,5,937.85
2026-06-26,Gaming Console,Accessories,South,376.87,5,1884.36
2026-03-21,Laptop Pro,Accessories,West,1113.65,4,4454.6
2026-03-15,Mouse Pro,Electronics,South,95.81,5,479.06
2026-06-25,External SSD,Electronics,East,209.5,2,418.99
2026-04-26,Gaming Console,Gaming,Central,507.08,3,1521.25
2026-04-24,Mouse Pro,Computers,East,94.51,1,94.51
2026-02-09,Smartphone X,Audio,South,669.03,2,1338.06
2026-03-26,Gaming Console,Computers,North,466.6,5,2333.01
2026-05-12,Mouse Pro,Audio,West,69.38,4,277.51
2026-02-13,Laptop Pro,Computers,East,1044.97,4,4179.88
2026-03-10,Smart Watch,Computers,Central,302.88,5,1514.39
2026-05-31,Mouse Pro,Gaming,North,86.01,4,344.04
2026-06-11,Wireless Earbuds,Audio,North,142.01,4,568.03
2026-05-18,Keyboard Mech,Electronics,Central,118.78,3,356.34
2026-03-04,External SSD,Electronics,South,162.32,2,324.64
2026-06-21,Mouse Pro,Electronics,South,77.79,2,155.57
2026-03-09,Smart Watch,Accessories,South,242.32,3,726.95
2026-02-17,Monitor Ultra,Computers,South,302.84,2,605.67
2026-02-22,Wireless Earbuds,Electronics,East,176.17,3,528.5
2026-01-26,Gaming Console,Electronics,Central,368.18,3,1104.53
2026-04-08,Mouse Pro,Electronics,East,67.07,5,335.33
2026-03-23,Laptop Pro,Accessories,North,1340.83,5,6704.13
2026-03-24,Laptop Pro,Gaming,North,1026.43,2,2052.86
2026-03-23,Smart Watch,Gaming,North,336.53,1,336.53
2026-05-16,Laptop Pro,Computers,South,1024.77,4,4099.07
2026-03-17,Smart Watch,Audio,North,256.28,5,1281.41
2026-04-02,Keyboard Mech,Computers,South,139.88,3,419.64
2026-05-26,Tablet Air,Audio,East,553.16,3,1659.49
2026-06-29,Gaming Console,Accessories,North,485.43,1,485.43
2026-01-21,Smartphone X,Electronics,West,957.81,3,2873.43
2026-02-27,Wireless Earbuds,Audio,North,163.34,5,816.71
2026-06-23,Smartphone X,Accessories,Central,821.43,4,3285.7
2026-04-07,Smart Watch,Audio,West,321.02,4,1284.07
2026-03-06,Mouse Pro,Computers,Central,88.78,1,88.78
2026-02-16,Tablet Air,Electronics,West,439.03,4,1756.13
2026-05-01,Mouse Pro,Audio,Central,66.51,4,266.04
2026-03-07,Smartphone X,Computers,Central,757.88,3,2273.64
2026-03-10,Mouse Pro,Accessories,East,71.73,3,215.19
2026-02-13,Keyboard Mech,Audio,South,138.84,4,555.35
2026-05-12,Keyboard Mech,Electronics,South,110.17,3,330.5
2026-05-29,External SSD,Gaming,East,221.95,2,443.9
2026-05-01,Gaming Console,Computers,East,480.13,4,1920.54
2026-01-27,Smart Watch,Electronics,West,297.3,1,297.3
2026-03-29,Mouse Pro,Accessories,Central,72.29,3,216.87
2026-04-22,External SSD,Electronics,North,213.24,3,639.72
2026-04-15,Mouse Pro,Gaming,East,95.04,2,190.08
2026-03-25,Tablet Air,Electronics,Central,417.3,3,1251.91
2026-02-23,Gaming Console,Computers,West,408.51,2,817.01
2026-03-30,Wireless Earbuds,Computers,Central,124.5,1,124.5
2026-07-06,External SSD,Audio,Central,223.43,1,223.43
2026-02-08,External SSD,Gaming,Central,180.55,5,902.73
2026-02-28,Mouse Pro,Electronics,South,82.69,4,330.78
2026-04-10,Tablet Air,Audio,North,589.61,1,589.61
2026-05-21,Smart Watch,Computers,West,350.81,4,1403.25
2026-03-25,Smart Watch,Computers,West,350.45,3,1051.35
2026-05-01,Smart Watch,Gaming,South,322.62,2,645.24
2026-06-18,Monitor Ultra,Gaming,North,334.21,3,1002.62
2026-05-21,Tablet Air,Accessories,North,530.36,5,2651.79
2026-05-15,Smartphone X,Accessories,East,874.12,4,3496.48
2026-06-04,External SSD,Gaming,Central,231.44,4,925.77
2026-02-01,Smartphone X,Electronics,West,665.07,3,1995.22
2026-04-16,Mouse Pro,Electronics,West,76.5,2,153.0
2026-03-24,Keyboard Mech,Electronics,South,139.93,3,419.79
2026-04-23,Gaming Console,Accessories,West,465.75,1,465.75
2026-06-24,Gaming Console,Gaming,North,411.07,5,2055.36
2026-04-20,Mouse Pro,Accessories,South,92.1,3,276.31
2026-03-16,Smartphone X,Electronics,North,782.21,5,3911.05
2026-04-30,Keyboard Mech,Electronics,West,123.45,1,123.45
2026-05-14,Wireless Earbuds,Accessories,West,139.34,2,278.67
2026-01-22,External SSD,Audio,North,203.2,2,406.4
2026-03-19,Smartphone X,Audio,North,958.47,2,1916.95
2026-03-16,Keyboard Mech,Audio,East,131.7,3,395.11
2026-07-09,Keyboard Mech,Electronics,West,127.24,3,381.73
2026-03-07,Wireless Earbuds,Accessories,North,140.74,1,140.74
2026-02-16,Smartphone X,Gaming,West,852.46,2,1704.91
2026-06-22,Gaming Console,Computers,East,497.76,4,1991.04
2026-04-18,Gaming Console,Electronics,North,395.3,3,1185.9
2026-03-22,Smart Watch,Electronics,Central,259.06,3,777.17
2026-02-07,Laptop Pro,Gaming,North,1426.67,3,4280.02
2026-05-15,Tablet Air,Gaming,Central,592.97,2,1185.94
2026-06-28,Mouse Pro,Gaming,East,78.94,1,78.94
2026-02-12,Keyboard Mech,Accessories,West,139.41,5,697.07
2026-06-07,Smart Watch,Electronics,West,329.96,1,329.96
2026-04-22,Smartphone X,Gaming,West,958.37,2,1916.75
2026-05-28,Gaming Console,Electronics,West,370.25,4,1481.01
2026-07-06,Smart Watch,Gaming,Central,258.89,2,517.79
2026-03-01,Gaming Console,Electronics,West,366.33,3,1098.99
2026-01-14,External SSD,Gaming,North,203.73,3,611.2
2026-03-12,Keyboard Mech,Gaming,South,104.48,2,208.96
2026-07-03,Monitor Ultra,Computers,South,343.28,4,1373.11
2026-02-07,Laptop Pro,Accessories,West,1351.64,4,5406.55
2026-03-19,Wireless Earbuds,Accessories,West,137.21,5,686.07
2026-01-22,Monitor Ultra,Electronics,North,378.9,2,757.8
2026-02-16,Smartphone X,Computers,Central,864.93,1,864.93
2026-04-26,Smart Watch,Electronics,South,268.46,5,1342.31
2026-04-14,Wireless Earbuds,Accessories,West,152.77,4,611.06
2026-02-03,Mouse Pro,Audio,Central,78.0,2,155.99
2026-05-05,Tablet Air,Computers,South,588.17,1,588.17
2026-02-19,Keyboard Mech,Gaming,West,139.98,2,279.95
2026-05-14,Keyboard Mech,Electronics,West,110.53,5,552.64
2026-05-18,Monitor Ultra,Gaming,Central,353.71,4,1414.86
2026-02-28,Gaming Console,Computers,East,498.17,5,2490.84
2026-03-15,Smart Watch,Gaming,North,281.06,1,281.06
2026-06-02,Tablet Air,Gaming,Central,549.86,2,1099.72
2026-06-11,Smart Watch,Electronics,Central,305.88,1,305.88
2026-03-25,Wireless Earbuds,Electronics,East,129.05,2,258.11
2026-02-04,Tablet Air,Audio,West,574.5,5,2872.5
2026-06-02,Tablet Air,Audio,Central,451.98,1,451.98
2026-02-18,Tablet Air,Audio,South,430.07,2,860.13
2026-06-15,Smart Watch,Electronics,West,343.68,5,1718.41
2026-05-10,Laptop Pro,Accessories,East,1403.66,5,7018.3
2026-02-17,Wireless Earbuds,Electronics,North,176.74,5,883.72
2026-07-05,Gaming Console,Electronics,East,475.59,5,2377.94
2026-02-14,Mouse Pro,Audio,South,73.84,4,295.35
2026-02-18,Wireless Earbuds,Audio,South,161.63,2,323.25
2026-05-24,Monitor Ultra,Computers,West,337.41,3,1012.24
2026-04-27,Laptop Pro,Computers,West,1402.96,2,2805.92
2026-07-03,Laptop Pro,Accessories,North,1001.38,1,1001.38
2026-06-04,External SSD,Audio,North,167.51,1,167.51
2026-06-05,Smartphone X,Computers,West,958.9,2,1917.79
2026-05-08,Keyboard Mech,Gaming,West,143.04,5,715.18
2026-03-11,Keyboard Mech,Computers,South,103.69,4,414.76
2026-04-17,Gaming Console,Accessories,Central,463.82,5,2319.1
2026-06-04,Wireless Earbuds,Computers,South,133.13,2,266.25
2026-01-22,Smartphone X,Gaming,North,772.85,5,3864.24
2026-02-14,Smart Watch,Gaming,East,342.02,5,1710.08
2026-02-20,External SSD,Gaming,South,220.2,2,440.39
2026-03-18,Laptop Pro,Audio,East,1070.81,4,4283.24
2026-06-24,Tablet Air,Accessories,North,468.39,1,468.39
2026-03-07,Mouse Pro,Gaming,Central,71.33,2,142.66
2026-05-28,Tablet Air,Accessories,North,534.96,3,1604.87
2026-01-29,External SSD,Accessories,North,217.61,4,870.43
2026-02-15,Wireless Earbuds,Accessories,West,158.38,5,791.88
2026-05-16,Keyboard Mech,Electronics,Central,142.38,1,142.38
2026-06-19,Smart Watch,Accessories,North,306.74,4,1226.96
2026-02-20,Wireless Earbuds,Accessories,North,130.27,1,130.27
2026-06-15,Monitor Ultra,Computers,Central,366.63,4,1466.53
2026-02-03,Gaming Console,Gaming,Central,463.86,3,1391.58
2026-06-28,Wireless Earbuds,Gaming,Central,127.66,3,382.98
2026-06-15,Smart Watch,Audio,North,268.28,3,804.85
2026-06-09,Smartphone X,Computers,East,832.56,1,832.56
2026-02-21,Keyboard Mech,Accessories,East,136.5,2,273.0
2026-03-11,Tablet Air,Audio,North,553.58,4,2214.31
2026-01-22,Tablet Air,Audio,North,465.33,3,1395.98
2026-02-05,Monitor Ultra,Electronics,West,293.52,4,1174.1
2026-03-05,External SSD,Electronics,Central,162.79,4,651.15
2026-02-26,Tablet Air,Accessories,Central,400.43,3,1201.29
2026-05-23,Tablet Air,Computers,West,441.74,2,883.48
2026-04-23,External SSD,Electronics,East,206.23,4,824.91
2026-02-15,Laptop Pro,Accessories,Central,1276.63,1,1276.63
2026-05-28,Tablet Air,Computers,South,453.27,5,2266.36
2026-02-24,Wireless Earbuds,Accessories,South,154.54,1,154.54
2026-04-22,Keyboard Mech,Accessories,East,118.11,5,590.53
2026-03-15,Laptop Pro,Accessories,North,1137.2,3,3411.61
2026-02-03,Smartphone X,Gaming,North,829.27,4,3317.08
2026-05-05,Gaming Console,Gaming,East,450.52,5,2252.58
2026-03-05,Tablet Air,Gaming,West,426.39,4,1705.58
2026-04-10,Tablet Air,Electronics,South,474.74,2,949.49
2026-04-25,Mouse Pro,Gaming,Central,79.5,2,158.99
2026-06-29,Keyboard Mech,Gaming,Central,143.66,4,574.62
2026-04-30,Tablet Air,Computers,South,450.45,3,1351.35
2026-06-21,Keyboard Mech,Computers,North,105.32,2,210.64
2026-05-08,Gaming Console,Gaming,West,498.16,2,996.31
2026-03-03,Tablet Air,Computers,North,437.06,3,1311.19
2026-01-14,Laptop Pro,Computers,Central,1042.74,1,1042.74
2026-05-04,Smart Watch,Gaming,North,315.89,4,1263.57
2026-06-28,Keyboard Mech,Electronics,Central,122.64,3,367.93
2026-05-01,Monitor Ultra,Gaming,West,358.96,3,1076.88
2026-02-06,Smartphone X,Audio,West,840.13,5,4200.64
2026-05-13,Wireless Earbuds,Electronics,West,170.72,4,682.87
2026-04-08,Keyboard Mech,Computers,Central,124.89,5,624.45
2026-04-01,Tablet Air,Electronics,South,412.06,3,1236.18
2026-02-17,Laptop Pro,Gaming,Central,1317.95,4,5271.79
2026-03-13,Smartphone X,Electronics,South,921.51,1,921.51
2026-05-07,Mouse Pro,Accessories,East,92.1,1,92.1
2026-03-23,Gaming Console,Accessories,West,425.5,5,2127.5
2026-01-24,Wireless Earbuds,Computers,West,163.26,5,816.32
2026-01-28,Tablet Air,Gaming,South,531.92,2,1063.84
2026-06-23,Gaming Console,Accessories,North,420.01,4,1680.04
2026-01-20,Wireless Earbuds,Accessories,North,166.69,4,666.77
2026-01-23,Smartphone X,Audio,Central,802.77,2,1605.54
2026-04-18,Gaming Console,Computers,East,369.33,3,1107.98
2026-02-16,External SSD,Accessories,West,177.19,1,177.19
2026-05-21,Monitor Ultra,Computers,North,292.3,2,584.6
2026-03-01,Smartphone X,Audio,South,866.04,4,3464.17
2026-01-31,Gaming Console,Computers,North,472.58,2,945.16
2026-05-09,Tablet Air,Gaming,West,440.63,4,1762.52
2026-02-11,Wireless Earbuds,Accessories,West,176.63,4,706.53
2026-03-13,Keyboard Mech,Computers,Central,111.65,1,111.65
2026-02-14,Smart Watch,Computers,West,353.16,4,1412.64
2026-01-18,External SSD,Electronics,East,224.06,4,896.24
2026-02-18,Smartphone X,Electronics,West,736.47,2,1472.94
2026-01-28,Gaming Console,Accessories,South,412.56,4,1650.26
2026-04-20,Tablet Air,Gaming,West,590.43,2,1180.85
2026-04-25,Monitor Ultra,Accessories,North,299.71,3,899.14
2026-02-25,Monitor Ultra,Computers,West,363.97,1,363.97
2026-07-10,Tablet Air,Audio,Central,541.74,5,2708.72
2026-02-02,Monitor Ultra,Audio,South,309.48,3,928.45
2026-06-19,Smart Watch,Audio,East,336.32,3,1008.95
2026-01-14,Smartphone X,Audio,East,761.73,3,2285.19
2026-05-31,Smartphone X,Computers,East,838.34,1,838.34
2026-07-04,Laptop Pro,Audio,West,1052.66,3,3157.99
2026-06-21,Smartphone X,Computers,West,934.68,5,4673.42
2026-03-31,Gaming Console,Audio,Central,485.56,5,2427.8
2026-03-05,Tablet Air,Computers,East,523.44,3,1570.31
2026-02-06,Wireless Earbuds,Accessories,South,149.45,2,298.91
2026-02-19,Monitor Ultra,Electronics,East,347.68,3,1043.03
2026-02-26,Mouse Pro,Computers,East,89.52,2,179.04
2026-03-27,Laptop Pro,Computers,West,1172.07,4,4688.26
2026-03-18,Gaming Console,Gaming,East,508.55,3,1525.66
2026-02-28,Smartphone X,Audio,West,867.3,2,1734.61
2026-04-08,External SSD,Computers,Central,182.44,4,729.78
2026-01-28,Smart Watch,Electronics,North,282.46,5,1412.29
2026-06-21,Laptop Pro,Electronics,West,1350.74,5,6753.69
2026-03-25,Mouse Pro,Audio,East,70.99,2,141.99
2026-04-02,Gaming Console,Accessories,Central,390.99,4,1563.97
2026-05-27,Gaming Console,Computers,South,511.16,2,1022.33
2026-01-31,Smart Watch,Computers,North,347.19,3,1041.56
2026-05-02,Laptop Pro,Accessories,West,1169.25,2,2338.5
2026-03-10,External SSD,Audio,North,174.16,1,174.16
2026-05-04,Laptop Pro,Accessories,East,1356.87,3,4070.62
2026-06-18,Tablet Air,Accessories,North,408.94,4,1635.75
2026-05-04,External SSD,Audio,East,185.73,4,742.94
2026-07-04,Smartphone X,Gaming,East,711.42,3,2134.25
2026-03-17,Monitor Ultra,Gaming,South,332.52,4,1330.07
2026-06-28,External SSD,Audio,Central,197.65,2,395.3
2026-05-05,Mouse Pro,Gaming,West,73.83,2,147.65
2026-04-27,Smart Watch,Accessories,East,342.34,1,342.34
2026-05-17,Gaming Console,Accessories,East,393.59,1,393.59
2026-03-10,Laptop Pro,Accessories,East,1038.74,3,3116.21
2026-05-21,Laptop Pro,Audio,West,1305.39,4,5221.58
2026-01-25,Laptop Pro,Accessories,East,981.77,2,1963.53
2026-06-13,Laptop Pro,Accessories,South,1027.53,3,3082.59
2026-06-03,Smart Watch,Computers,North,290.83,1,290.83
2026-01-28,Tablet Air,Electronics,North,467.19,2,934.39
2026-06-20,Laptop Pro,Audio,West,1126.64,2,2253.27
2026-07-09,Monitor Ultra,Electronics,West,401.75,5,2008.75
2026-07-05,Gaming Console,Gaming,North,495.36,1,495.36
2026-07-09,Smartphone X,Computers,Central,804.4,4,3217.61
2026-03-17,Smartphone X,Computers,West,928.13,5,4640.65
2026-06-24,External SSD,Accessories,Central,219.64,4,878.57
2026-01-18,Keyboard Mech,Electronics,East,124.05,1,124.05
2026-03-19,Tablet Air,Accessories,South,480.04,3,1440.12
2026-05-26,Keyboard Mech,Audio,South,127.73,3,383.19
2026-04-02,Monitor Ultra,Audio,East,368.5,2,737.01
2026-03-06,Keyboard Mech,Accessories,East,120.22,4,480.86
2026-05-13,Gaming Console,Electronics,North,364.56,5,1822.79
2026-04-28,Smart Watch,Accessories,South,279.11,5,1395.55
2026-04-19,Laptop Pro,Gaming,East,1240.76,4,4963.03
2026-04-22,Wireless Earbuds,Electronics,North,132.06,4,528.24
2026-02-23,Keyboard Mech,Computers,West,131.35,4,525.41
2026-03-01,Laptop Pro,Audio,South,1108.08,2,2216.16
2026-03-08,Smartphone X,Gaming,West,695.94,1,695.94
2026-04-29,Monitor Ultra,Audio,Central,310.45,3,931.35
2026-06-22,Smart Watch,Computers,North,261.17,2,522.34
2026-03-26,Wireless Earbuds,Electronics,Central,132.97,4,531.89
2026-01-18,External SSD,Electronics,East,231.3,3,693.89
2026-02-07,Monitor Ultra,Accessories,Central,307.54,4,1230.16
2026-03-19,Keyboard Mech,Gaming,North,116.07,3,348.2
2026-05-26,External SSD,Audio,North,181.43,5,907.15
2026-06-20,Keyboard Mech,Computers,Central,136.43,2,272.85
2026-05-29,Monitor Ultra,Computers,South,297.05,1,297.05
2026-05-14,Wireless Earbuds,Gaming,North,139.17,4,556.68
2026-04-12,Keyboard Mech,Electronics,Central,137.54,4,550.17
2026-02-03,Keyboard Mech,Gaming,West,136.42,1,136.42
2026-03-14,Tablet Air,Electronics,Central,503.02,2,1006.03
2026-06-22,Tablet Air,Electronics,West,413.13,1,413.13
2026-03-30,Keyboard Mech,Audio,East,132.22,4,528.9
2026-03-02,Wireless Earbuds,Computers,West,163.48,5,817.42
2026-03-21,Wireless Earbuds,Accessories,East,177.1,5,885.52
2026-02-22,External SSD,Computers,North,232.52,1,232.52
2026-06-16,Monitor Ultra,Electronics,North,417.05,1,417.05
2026-03-24,Monitor Ultra,Audio,West,413.64,5,2068.22
2026-06-20,Mouse Pro,Gaming,Central,94.8,3,284.4
2026-03-23,Smartphone X,Gaming,Central,683.06,5,3415.3
2026-06-07,Laptop Pro,Electronics,North,1242.68,2,2485.36
2026-02-13,Gaming Console,Electronics,East,393.05,3,1179.16
2026-03-04,Monitor Ultra,Accessories,South,319.33,4,1277.31
2026-05-27,Smartphone X,Audio,East,717.32,3,2151.96
2026-06-01,Gaming Console,Electronics,Central,420.35,4,1681.4
2026-01-29,Smartphone X,Computers,Central,693.94,5,3469.72
2026-03-07,Keyboard Mech,Electronics,East,120.29,5,601.44
2026-05-13,Laptop Pro,Computers,East,1276.56,1,1276.56
2026-04-14,External SSD,Accessories,Central,181.27,1,181.27
2026-06-08,Mouse Pro,Accessories,West,76.32,2,152.64
2026-03-13,Wireless Earbuds,Audio,North,177.05,1,177.05
2026-02-14,External SSD,Gaming,West,195.16,5,975.78
2026-04-26,Mouse Pro,Computers,West,82.44,4,329.75
2026-05-05,Smart Watch,Computers,Central,244.63,5,1223.14
2026-05-31,Monitor Ultra,Computers,Central,281.88,4,1127.5
2026-04-06,Tablet Air,Accessories,South,497.07,1,497.07
2026-06-02,Smartphone X,Accessories,South,791.21,1,791.21
2026-03-05,Gaming Console,Accessories,East,532.76,3,1598.28
2026-06-02,Laptop Pro,Computers,West,964.71,3,2894.14
2026-05-12,Smartphone X,Accessories,West,920.67,1,920.67
2026-05-03,External SSD,Accessories,South,229.35,1,229.35
2026-06-07,Keyboard Mech,Computers,East,122.36,5,611.82
2026-05-21,Gaming Console,Accessories,East,404.69,4,1618.75
2026-05-23,Keyboard Mech,Computers,South,129.9,4,519.6
2026-06-13,Smartphone X,Gaming,Central,950.38,1,950.38
2026-03-29,Wireless Earbuds,Audio,Central,170.69,5,853.45
2026-06-02,Gaming Console,Computers,South,429.4,3,1288.19
2026-05-15,Monitor Ultra,Electronics,West,401.95,5,2009.74
2026-04-13,Wireless Earbuds,Accessories,South,171.53,5,857.65
2026-04-29,Keyboard Mech,Computers,East,113.05,4,452.19
2026-05-11,Gaming Console,Audio,South,492.13,2,984.25
2026-02-13,Mouse Pro,Accessories,East,82.16,4,328.64
2026-06-07,Smart Watch,Accessories,East,243.78,5,1218.92
2026-05-31,Tablet Air,Electronics,Central,476.54,4,1906.17
2026-06-07,Tablet Air,Audio,Central,491.53,3,1474.58
2026-03-25,Smartphone X,Audio,South,938.99,4,3755.95
2026-05-22,Keyboard Mech,Computers,Central,119.03,2,238.06
2026-07-02,Gaming Console,Electronics,Central,533.7,3,1601.11
2026-03-29,Laptop Pro,Audio,Central,1164.15,3,3492.44
2026-06-27,External SSD,Accessories,West,214.74,3,644.23
2026-03-24,Smart Watch,Accessories,North,315.54,4,1262.17
2026-03-26,Wireless Earbuds,Audio,East,162.49,2,324.99
2026-04-29,Gaming Console,Audio,East,431.53,1,431.53
2026-02-22,Tablet Air,Accessories,East,515.01,4,2060.04
2026-04-06,Gaming Console,Gaming,West,376.71,2,753.43
2026-07-11,Wireless Earbuds,Computers,East,149.44,3,448.33
2026-05-31,Laptop Pro,Electronics,Central,991.13,5,4955.65
2026-05-23,Tablet Air,Gaming,Central,469.15,4,1876.61
2026-05-24,Wireless Earbuds,Accessories,East,129.29,5,646.44
2026-05-25,Monitor Ultra,Computers,Central,377.79,2,755.58
2026-02-12,Laptop Pro,Audio,Central,1382.83,1,1382.83
2026-05-03,Smart Watch,Gaming,Central,313.54,1,313.54
2026-03-15,Keyboard Mech,Gaming,North,130.95,3,392.85
2026-02-18,Smart Watch,Accessories,North,247.78,2,495.56
2026-06-28,Monitor Ultra,Computers,North,281.11,2,562.23
2026-06-17,External SSD,Gaming,South,222.53,4,890.1
2026-04-14,Laptop Pro,Accessories,North,1161.3,1,1161.3
2026-04-02,Wireless Earbuds,Accessories,West,166.4,3,499.21
2026-05-02,Gaming Console,Computers,East,467.89,3,1403.68
2026-03-03,Tablet Air,Audio,North,417.09,4,1668.38
2026-03-13,External SSD,Electronics,North,207.1,2,414.19
2026-04-09,Laptop Pro,Computers,West,1143.43,3,3430.29
2026-04-27,Keyboard Mech,Electronics,Central,134.46,1,134.46
2026-03-28,Mouse Pro,Audio,North,70.12,3,210.35
2026-03-07,Mouse Pro,Computers,North,65.04,5,325.22
2026-03-05,Smartphone X,Computers,West,958.28,5,4791.4
2026-01-26,Laptop Pro,Gaming,South,1273.0,3,3819.0
2026-07-01,Tablet Air,Gaming,West,472.29,1,472.29
2026-06-28,Keyboard Mech,Computers,East,126.13,3,378.4
2026-05-04,Smart Watch,Accessories,South,242.62,5,1213.12
2026-04-17,Gaming Console,Accessories,West,497.99,5,2489.94
2026-02-18,Tablet Air,Computers,Central,460.14,2,920.29
2026-07-05,Smart Watch,Audio,East,310.48,3,931.45
